425
118
35
186
108
85
32
442
14
62
64
48
1987
136
26
36
44
137
200
134
17
21
3
37
37
36
34
334
86
69
112
47
65
107
58
8
144
72
152
58
35
16
550
991
4
97
410
114
37
24
714
28
11
24
24
27
10
15
678
7
129
517
249
23
4
9
8
14
21
21
7
2
2
6
2
14
16
11
36
2
2
53
7
3
4
2
9
4
1
8
3
5
29
17
10
9
5
7
49
12
2
9
3
10
11
125
7
10
143
6
5
4
8
76
19
3
4
10
11
8
16
21
50
4
14
76
15
10
14
18
16
10
28
27
15
7
21
31
23
19
27
5
17
16
31
102
5
16
140
4
53
10
64
10
6
4
57
9
191
2
22
11
3
29
7
7
8
16
5
7
6
12
2
6
14
16
5
20
122
14
89
49
29
13
12
98
48
31
11
76
13
14
119
9
29
182
2
46
32
24
5
11
63
47
21
10
7
8
22
95
10
20
4
34
272
63
6
2
2
25
40
50
48
254
5
5
5
10
30
5
2
2
3
9
29
72
13
18
26
11
14
9
20
6
8
5
2
6
2
2
27
31
16
16
20
3
30
3
22
6
3
82
33
8
2
3
2
4
16
36
3
7
1490
4
3
6
25
12
21
3
15
14
14
39
2
18
5
26
23
18
39
23
6
4
19
7
3
10
4
11
33
14
32
3
2
3
8
3
10
375
123
5
2
21
19
4
27
347
100
22
2
12
25
7
95
7
5
10
4
14
11
28
58
13
12
43
4
258
15
3
8
11
81
5
3
4
2
5
21
14
72
5
16
10
12
11
7
77
4
2
2
12
4
9
6
25
7
4
4
12
4
9
6
5
9
5
96
59
12
13
7
4
8
6
48
33
52
3
9
65
35
15
14
58
38
57
68
27
20
20
14
15
9
16
20
20
36
12
83
13
65
53
18
18
2
47
8
158
78
8
7
70
23
63
3
6
6
4
19
31
23
80
9
17
3
56
21
39
11
17
62
26
9
6
33
21
14
9
32
29
42
202
64
84
24
80
117
10
12
5
59
48
132
21
243
80
167
61
14
114
35
12
29
39
26
27
48
19
35
9
270
5
18
3
5
719
9
2
4
8
6
220
40
53
56
18
71
36
93
91
82
32
37
79
40
21
55
94
31
48
55
21
4
40
7
59
3
1327
1467
39
56
16
7
116
9
16
10
11
661
50
7
3
193
6
81
76
66
17
79
6
50
9
8
5
14
175
80
34
35
21
16
26
6
3
6
6
6
26
22
117
5
37
8
18
8
21
44
29
134
40
84
7
29
3
3
2
16
13
2
20
3
50
8
57
4
79
6
30
4
20
39
19
7
51
12
260
9
3
10
80
5
4
15
42
4
10
17
7
10
56
31
4
5
46
27
12
22
18
27
16
21
94
22
24
56
127
151
75
21
10
51
59
31
285
23
89
24
48
259
233
94
58
31
32
39
65
29
21
25
40
63
105
53
3
70
16
24
72
117
104
108
40
6
41
24
25
28
211
34
21
65
132
245
111
4
23
16
111
43
158
5
69
50
278
57
198
20
16
38
56
3
55
14
33
9
94
86
79
27
55
10
3
10
13
301
20
9
9
15
34
54
62
24
14
13
6
22
14
374
10
20
10
9
119
9
14
32
14
9
14
3
7
149
4
8
107
22
23
10
71
6
15
20
5
113
21
24
305
101
89
7
70
48
14
35
25
5
101
10
86
46
42
4
155
281
17
20
32
7
23
45
27
7
23
14
33
107
27
45
17
155
11
275
8
37
125
79
126
37
8
92
270
45
5
62
41
9
20
3
35
8
28
14
18
6
9
4
56
32
3
35
13
2
23
16
503
21
66
53
9
4
19
9
8
6
10
10
9
30
6
6
10
12
25
21
13
21
51
3
9
3
7
13
85
6
154
75
19
16
271
122
14
19
58
16
21
30
64
4
25
15
15
4
9
26
6
14
2
54
7
7
27
32
199
4
12
8
4
12
34
3
22
6
34
5
7
9
13
22
5
6
5
7
6
15
50
15
49
17
7
28
15
510
29
7
16
14
680
8
17
4
27
13
36
23
78
29
13
65
84
43
2
64
762
15
1
52
30
41
257
64
71
4
51
39
7
68
11
10
28
5
34
32
41
24
9
37
22
18
13
41
15
132
76
38
19
118
4
1
14
34
177
99
202
5
7
26
19
9
437
25
13
20
20
16
7
25
35
32
11
16
5
54
29
8
43
18
4
93
30
54
1071
87
49
9
159
31
67
10
23
7
9
9
5
121
37
21
5
11
3
9
13
151
34
5
13
10
13
11
24
3
3
11
1
10
6
11
5
4
19
55
9
182
25
10
26
238
9
65
194
10
59
22
2
24
3
4
19
6
7
55
5
5
2
80
5
32
6
9
4
7
7
6
7
11
4
18
13
17
7
15
19
3
2
49
98
14
13
6
14
6
411
100
5
6
6
5
4
1
18
2
3
29
36
7
5
39
56
13
20
10
10
4
147
9
3
3
2
18
12
345
1
5
10
6
5
24
6
18
4
13
3
6
1
17
3
16
17
1
3
5
177
36
25
3
10
12
2
46
2
23
12
5
1
4
23
12
3
23
10
58
3
71
59
5
40
2
1
5
3
3
9
4
13
7
266
39
69
61
28
9
2
4
6
21
15
62
130
3
5
7
11
2
10
11
19
2
3
161
26
23
5
36
4
11
5
16
59
9
1
3
22
31
88
8
25
5
4
730
27
1179
22
478
49
25
15
14
42
23
111
3
5
3
14
15
31
45
70
15
145
90
57
40
8
99
92
88
103
89
25
21
35
7
68
53
3
16
40
5
37
54
28
9
23
14
17
8
14
3
220
17
8
14
30
6
6
11
71
8
5
31
12
16
28
1
3
2
6
10
4
12
1
60
2
24
4
3
3
11
2
8
6
1
34
12
5
2
20
7
21
365
5
81
106
10
9
20
41
5
11
9
2
5
4
92
229
6
116
147
1028
37
1
3
28
292
8
41
1
2
1
4
14
103
8
22
9
3
3
2
1
9
2
30
38
43
182
14
7
53
31
6
2
2
5
3
8
3
2
7
2
2
2
31
4
3
30
2
26
7
15
17
8
1
13
3
36
3
12
7
10
11
4
2
16
29
4
33
2
2
26
2
13
1
9
22
9
2
35
16
7
15
437
13
10
4
18
2
10
2
1
26
2
25
6
9
10
11
8
20
15
1
8
5
10
1
218
24
9
31
81
10
23
3
18
11
14
7
29
4
2
6
3
5
45
71
4
1
5
2
8
64
102
26
1
3
1
1
7
9
4
41
4
34
2
55
55
56
96
26
9
44
2
20
13
7
8
32
8
5
8
5
3
151
22
4
4
8
11
69
5
5
59
53
47
8
4
7
2
15
5
7
6
49
3
3
117
9
9
14
6
7
3
292
114
20
41
9
2365
389
26
12
8
9
10
9
10
10
42
15
17
17
4
7
11
3
6
6
4
57
11
6
182
5
4
6
3
40
4
25
955
20
25
31
19
174
344
47
376
34
128
119
142
347
52
14
44
57
102
61
2
29
82
78
66
35
104
37
35
37
33
103
53
54
30
49
33
82
210
1
1
1
17
6
6
27
4
7
13
5
10
36
203
11
797
83
3
2
3
6
4
26
11
4
6
16
11
9
7
140
12
29
13
171
6
4
357
12
159
67
24
106
8
3
51
20
129
87
5
8
6
19
76
75
39
84
578
6
41
49
10
50
4
55
6
29
39
5
42
18
4
198
3
84
15
11
224
362
15
37
69
136
104
96
4
122
12
30
12
73
10
37
1
192
30
42
226
4
2
28
4
1
169
90
15
1
290
13
72
7
11
5
1
20
1
16
9
7
21
3
23
32
1
2
42
1
28
1
25
3
2
3
147
227
62
4
7
8
54
301
3
101
75
27
43
16
47
33
376
130
196
1
64
28
72
18
301
31
61
110
129
16
169
7
15
17
116
223
4
85
17
2
31
2
81
3
3
11
13
15
2
80
3
39
21
9
29
17
74
8
163
147
23
58
102
2
9
187
4
6
7
5
9
346
35
12
2
1
10
79
25
262
10
6
195
6
7
6
12
1
1
2
2
3
8
2
13
6
10
1
4
4
50
2
22
1
6
29
6
1
10
108
22
1
32
1
1
44
437
2
33
9
1
4
7
52
9
1
8
20
8
26
187
7
12
1
14
9
58
3
24
5
7
9
178
3
75
1
2
5
7
9
35
45
5
1
25
1
11
4
17
3
4
6
5
3
61
3
22
1
1
2
1
1
1
2
2
1
7
1
2
1
3
5
2
282
3
20
12
4
41
3
29
34
5
24
4
1
9
1
80
3
67
84
114
75
64
3
56
7
59
90
39
31
49
23
17
84
139
6
18
2
44
174
167
9
9
9
123
712
46
3
3
5
1369
36
43
18
5
20
376
213
15
11
322
303
26
4
91
31
7
2
88
7
3
6
19
4
3
14
5
1
5
31
23
63
250
12
66
10
39
31
16
3
14
27
45
11
29
26
24
26
16
10
22
160
39
56
155
22
15
15
39
16
159
67
